Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:11:36,1:11:53,17.26,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:14:07,1:14:31,23.44,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:14:57,1:15:24,27.44,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:17:33,1:18:08,35.26,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:19:47,1:20:12,25.02,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:20:17,1:20:22,5.1,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,Verde - Try,1:21:56,1:23:41,105.139,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:25:14,1:25:19,4.466,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:25:37,1:25:50,13.541,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,Rojo - Scrum,1:26:06,1:27:37,91.614,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:28:57,1:29:52,54.504,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:30:47,1:31:10,23.166,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:31:48,1:32:37,48.831,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:34:01,1:34:16,15.393,Alumni 2,Perdido,VUELTA,Fase Regular
02-08-26,Fecha 17,TOP 14 2026,18:11:07,19:47:13,Ball in Play,,1:34:58,1:35:46,48.478,Alumni 2,Perdido,VUELTA,Fase Regular
