Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:15:46,0:16:10,24.2,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:18:01,0:18:14,13.4,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:19:52,0:20:11,18.774,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:21:12,0:21:24,12.285,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:21:28,0:21:30,2.238,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:24:01,0:24:46,45.881,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:25:56,0:26:19,23.65,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:26:42,0:26:54,12.74,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:27:43,0:27:50,7.404,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:28:18,0:28:52,33.319,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:31:24,0:32:02,38.441,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,Rojo - Scrum,0:33:03,0:34:04,61.232,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:35:05,0:35:17,11.662,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:37:04,0:37:08,4.44,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:38:00,0:38:20,19.84,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:38:49,0:39:01,12.1,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:39:53,0:39:59,6.3,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:40:46,0:41:03,17.64,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:41:56,0:41:58,2.5,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:42:39,0:42:48,8.18,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:43:46,0:44:15,28.3,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:45:07,0:46:01,53.8,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,Verde - Penal,0:46:28,0:47:45,76.84,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:48:40,0:49:07,26.28,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:50:42,0:50:49,7.124,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:51:20,0:51:22,2.11,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:52:04,0:52:09,4.289,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:52:55,0:53:18,22.555,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:54:12,0:54:35,22.824,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:55:22,0:55:32,10.319,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:56:30,0:56:38,8.583,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:57:36,0:58:07,31.228,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:58:50,0:59:19,29.107,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,0:59:40,0:59:55,15.506,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:09:46,1:09:49,3.22,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:10:11,1:10:45,34.72,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,Verde - Scrum,1:12:09,1:13:09,60.1,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:13:52,1:14:00,7.24,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,Verde - Line Out  ,1:15:46,1:17:36,110.14,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:18:12,1:19:12,59.26,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:20:07,1:20:18,11.459,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:21:09,1:21:11,1.849,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:21:19,1:21:44,25.384,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,Rojo - Penal,1:24:04,1:25:44,99.482,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,Rojo - Penal,1:26:20,1:27:38,77.16,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:28:03,1:28:13,9.497,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:28:49,1:29:36,46.813,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:30:21,1:30:48,27.118,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:32:02,1:32:15,13.09,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:33:11,1:34:06,55.216,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:34:57,1:35:38,41.291,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:36:25,1:36:40,15.043,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:37:13,1:37:31,17.728,Champagnat,Ganado,IDA,Fase Regular
4/19/2026,TOP 14 2026,Fecha 5,19:43:34,21:22:50,Ball in Play,,1:37:35,1:38:16,40.982,Champagnat,Ganado,IDA,Fase Regular
