Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
3/25/2026,Top 14 2029,Fecha 5,10:42:04,12:09:49,Ball in Play,,0:54:44,0:55:49,7.45,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,Rojo - Penal,0:56:25,0:56:44,61.36,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:57:41,0:58:31,20.46,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:59:15,0:59:45,49.3,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:00:18,1:02:02,9.3,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:03:05,1:04:52,45.8,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:06:30,1:06:45,43.32,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,Rojo - Penal,1:07:38,1:08:38,61,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,Verde - Penal,1:09:47,1:10:56,59.6,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:12:30,1:12:57,27.04,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:13:49,1:14:30,35.74,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:14:31,1:14:32,8.1,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:01:50,1:02:32,41.98,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:03:19,1:03:34,14.86,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:04:32,1:05:04,31.9,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:06:54,1:07:30,35.54,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:07:30,1:07:38,7.9,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:09:03,1:09:12,9.64,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:10:14,1:10:33,18.8,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:12:32,1:13:19,46.76,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:13:57,1:14:10,12.694,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,Verde - Penal,1:15:34,1:16:48,73.553,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:16:49,1:17:28,39.317,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:18:40,1:18:51,10.962,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:20:34,1:20:55,21.045,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:22:00,1:22:07,7.492,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,1:23:53,1:24:40,46.763,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,Verde - Penal,1:25:30,1:26:40,69.354,LMRC,Ganado,IDA,Fase Regular
